@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute 'Current Temp' numeric
@attribute 'Atmos Pressure' numeric
@attribute Humidity numeric
@attribute 'Temp Min' numeric
@attribute 'Temp Max' numeric
@attribute Clouds numeric
@attribute 'Wind Speed' numeric
@attribute 'Wind Direction' numeric
@attribute Longitude numeric
@attribute Latitude numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric

@data
375,'2018/04/29 16:13:15:859',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
376,'2018/04/29 16:13:15:874',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
377,'2018/04/29 16:13:15:893',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
378,'2018/04/29 16:13:15:909',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
379,'2018/04/29 16:13:15:923',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
380,'2018/04/29 16:13:15:943',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
381,'2018/04/29 16:13:15:959',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
382,'2018/04/29 16:13:15:973',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
383,'2018/04/29 16:13:15:993',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
384,'2018/04/29 16:13:16:009',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
385,'2018/04/29 16:13:16:024',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
386,'2018/04/29 16:13:16:043',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
387,'2018/04/29 16:13:16:059',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
388,'2018/04/29 16:13:16:074',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
389,'2018/04/29 16:13:16:091',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
390,'2018/04/29 16:13:16:109',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
391,'2018/04/29 16:13:16:124',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
392,'2018/04/29 16:13:16:143',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
393,'2018/04/29 16:13:16:157',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
394,'2018/04/29 16:13:16:176',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
395,'2018/04/29 16:13:16:193',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
396,'2018/04/29 16:13:16:210',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
397,'2018/04/29 16:13:16:223',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
398,'2018/04/29 16:13:16:243',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
399,'2018/04/29 16:13:16:259',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
400,'2018/04/29 16:13:16:274',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
401,'2018/04/29 16:13:16:293',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
402,'2018/04/29 16:13:16:309',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
403,'2018/04/29 16:13:16:323',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
404,'2018/04/29 16:13:16:343',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
405,'2018/04/29 16:13:16:357',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
406,'2018/04/29 16:13:16:374',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
407,'2018/04/29 16:13:16:393',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
408,'2018/04/29 16:13:16:409',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
409,'2018/04/29 16:13:16:424',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
410,'2018/04/29 16:13:16:443',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
411,'2018/04/29 16:14:42:296',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
412,'2018/04/29 16:14:42:311',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
413,'2018/04/29 16:14:42:330',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
414,'2018/04/29 16:14:42:345',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
415,'2018/04/29 16:14:42:362',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
416,'2018/04/29 16:14:42:378',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
417,'2018/04/29 16:14:42:395',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
418,'2018/04/29 16:14:42:411',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
419,'2018/04/29 16:14:42:427',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
420,'2018/04/29 16:14:42:447',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
421,'2018/04/29 16:14:42:461',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
422,'2018/04/29 16:14:42:478',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
423,'2018/04/29 16:14:42:495',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
424,'2018/04/29 16:14:42:512',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
425,'2018/04/29 16:14:42:528',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
426,'2018/04/29 16:14:42:544',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
427,'2018/04/29 16:14:42:561',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
428,'2018/04/29 16:14:42:578',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
429,'2018/04/29 16:14:42:596',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
430,'2018/04/29 16:14:42:612',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
431,'2018/04/29 16:14:42:632',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
432,'2018/04/29 16:14:42:648',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
433,'2018/04/29 16:14:42:663',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
434,'2018/04/29 16:14:42:677',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
435,'2018/04/29 16:14:42:696',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
436,'2018/04/29 16:14:42:711',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
437,'2018/04/29 16:14:42:729',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
438,'2018/04/29 16:14:42:745',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
439,'2018/04/29 16:14:42:761',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
440,'2018/04/29 16:14:42:778',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
441,'2018/04/29 16:14:42:796',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
442,'2018/04/29 16:14:42:811',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
443,'2018/04/29 16:14:42:828',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
444,'2018/04/29 16:14:42:848',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
445,'2018/04/29 16:14:42:861',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
446,'2018/04/29 16:14:42:878',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
447,'2018/04/29 16:14:42:897',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
448,'2018/04/29 16:14:42:911',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
449,'2018/04/29 16:14:42:928',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
450,'2018/04/29 16:14:42:945',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
451,'2018/04/29 16:14:42:961',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
452,'2018/04/29 16:14:42:978',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
453,'2018/04/29 16:14:42:995',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
454,'2018/04/29 16:14:43:012',7,23,1009,69,23,23,40,4.1,140,21,52,0.01,0.02,0.02,0.943073,0.714959,0.240945,0.679682,0.621509,0.580364,0.752326,0,0.03,0.02,0.01,0.919854,0.623251,0.404438,0.856273,0.609354,0.346897,0.842631,0.965102,0.013767,0.75445,0.568737,0.414762
